公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
鸿链科技,Java,12k-24k,"物联网,软件开发 A轮 50-150人",经验3-5年 本科,"“五险一金,十三薪,年底奖金”",物流 MySQL 全栈 ,[天竺]
鸿链科技,JAVA,10k-20k·13薪,"物联网,软件开发 A轮 50-150人",经验不限 本科,"“五险一金,十三薪,年底奖金”",数据库 后端 ,[天竺]
明日虫洞,高级Java开发工程师,20k-35k,"移动互联网,数据服务 C轮 50-150人",经验5-10年 本科,“带薪年假 六险一金 租房补贴 免费双餐”,后端 Java ,[中关村]
华夏乐游,java开发工程师,18k-25k,游戏 不需要融资 150-500人,经验3-5年 本科,“薪资待遇 发展前景”,游戏 分布式 Java MySQL Linux/Unix ,[西二旗]
供销e家,java高级开发工程师,15k-25k,"电商,消费生活 不需要融资 50-150人",经验5-10年 本科,“五险一金、国企背景、发展潜力大”,电商 新零售 平台 系统架构 解决方案 ,[宣武门]
供销e家,java高级开发工程师,15k-25k,"电商,消费生活 不需要融资 50-150人",经验5-10年 本科,“五险一金、国企背景、发展潜力大”,电商 新零售 平台 系统架构 解决方案 ,[宣武门]
北京安为科技有限公司,JAVA开发工程师,8k-12k,"信息安全,教育 未融资 15-50人",经验1-3年 本科,“五险一金、节日礼品、多次调薪、集体活动”,信息安全 软件开发 ,[海淀区]
北京聚和天成科技有限公司,Java开发工程师,15k-30k,"移动互联网,金融 不需要融资 50-150人",经验3-5年 本科,"“五险一金,科技创新,区块链”",Java MySQL ,[海淀区]
北京聚和天成科技有限公司,高级Java开发工程师,25k-50k,"移动互联网,金融 不需要融资 50-150人",经验3-5年 本科,"“科技创新,丰厚薪资,团队氛围好”",金融 软件开发 系统架构 Java ,[海淀区]
国锐创新商贸,高级java开发工程师,30k-40k·14薪,"电商,物联网 不需要融资 150-500人",经验5-10年 本科,“研究院 上市公司”,企业服务 ,[朝阳区]
小米,java开发工程师,28k-50k,硬件 D轮及以上 2000人以上,经验5-10年 本科,“年底双薪、股票期权、弹性工作、扁平管理”,Java ,[西三旗]
小y科技,java高级开发工程师,15k-25k,"移动互联网,游戏 不需要融资 150-500人",经验5-10年 本科,“补充医疗 免费健身 下午茶”,移动互联网 服务器端 Java PHP ,[海淀区]
中邮信息科技（北京）有限公司,java开发工程师,15k-30k,"移动互联网,其他 不需要融资 500-2000人",经验3-5年 本科,“补充医疗、企业年金、年度体检、食堂、补贴”,J2EE Java ,[天桥]
CLPS,Java开发工程师,20k-27k,"数据服务,金融 未融资 500-2000人",经验5-10年 本科,"“待遇高,环境好,有前景”",电商 金融 ,[大望路]
明略科技集团,高级java开发工程师,20k-28k,"数据服务,广告营销 D轮及以上 2000人以上",经验5-10年 本科,“带薪爱心假 六险一金”,后端 ,[望京]
明略科技集团,高级java开发工程师,20k-35k,"数据服务,广告营销 D轮及以上 2000人以上",经验5-10年 本科,“弹性工作、层级扁平、带薪年假、房补车补”,后端 Java ,[望京]
信雅达,java,9k-16k,移动互联网 上市公司 2000人以上,经验3-5年 本科,"“五险一金,餐补,节假日福利,带薪年假”",后端 ,[西城区]
