公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
润尼尔,VR开发工程师,5k-10k,"教育,其他 未融资 150-500人",经验不限 本科,“电子信息”,教育 Unity3d .NET webGL ,[蓟门桥]
博雅睿视,软件开发工程师,10k-20k,"人工智能,软件开发 天使轮 少于15人",经验1-3年 本科,“薪酬高于平均水平，可以接触到高端项目”,C C++ 软件开发 ,[中关村]
博雅睿视,c++开发工程师,10k-20k,"人工智能,软件开发 天使轮 少于15人",经验不限 硕士,“薪酬高于平均水平，可以接触到高端项目”,Python ,[中关村]
蓝岭信息技术有限公司,Salesforce开发,13k-25k,"企业服务,移动互联网 不需要融资 50-150人",经验3-5年 本科,“周末双休 岗前培训 年度旅游 各类补贴”,企业服务 大数据 Java 软件开发 ,[朝阳区]
蓝岭信息技术有限公司,crm技术开发,15k-30k,"企业服务,移动互联网 不需要融资 50-150人",经验3-5年 本科,“周末双休 岗前培训 年度旅游 各类补贴”,云计算 软件开发 ,[朝阳区]
小米,测试开发团队负责人,35k-45k·14薪,硬件 D轮及以上 2000人以上,经验5-10年 本科,“年底双薪、股票期权、弹性工作、扁平管理”,测试管理 ,[西三旗]
华夏乐游,unity3d主程,20k-30k,游戏 不需要融资 150-500人,经验5-10年 本科,“薪资待遇 发展前景”,游戏 Unity3d ,[西二旗]
开心灿烂,unity3d客户端,23k-45k,"移动互联网,游戏 A轮 50-150人",经验3-5年 不限,“丰厚奖金”,游戏 移动端 Unity3d ,[中关村]
疯狂游戏,客户端主程,30k-50k,"移动互联网,游戏 不需要融资 150-500人",经验3-5年 本科,“项目奖金、丰厚年终、明星产品、公司氛围好”,游戏 HTML5 COCOS2D-X ,[学院路]
小米,测试开发团队负责人,35k-45k·14薪,硬件 D轮及以上 2000人以上,经验5-10年 本科,“年底双薪、股票期权、弹性工作、扁平管理”,测试管理 ,[西三旗]
恒安电子科技,平台服务器端研发工程师,15k-25k,"人工智能,软件开发 不需要融资 50-150人",经验3-5年 本科,“满1年十三薪，其它奖励根据盈利状况”,C# ,[丰台区]
恒安电子科技,平台服务器端研发主程,25k-35k,"人工智能,软件开发 不需要融资 50-150人",经验5-10年 本科,“满1年十三薪，其它奖励根据盈利状况”,企业服务 技术管理 ,[丰台区]
