公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
秦丝科技,高级Java开发工程师,15k-25k,"移动互联网,企业服务 A轮 150-500人",经验3-5年 本科,“核心骨干，期权，高并发，高速发展”,企业服务 移动互联网 分布式 ,[南山区]
博思高科技,高级JAVA开发工程师,15k-30k,信息安全 未融资 150-500人,经验5-10年 大专,“良好职业晋升通道。”,云计算 移动互联网 Java ,[光明新区]
丰疆智能,高级java开发工程师,15k-30k,人工智能 不需要融资 150-500人,经验5-10年 本科,“五险一金”,大数据 服务器端 ,[科技园]
WeSure微保,java开发工程师,15k-30k·16薪,金融 不需要融资 500-2000人,经验3-5年 本科,“腾讯子公司”,Java ,[科技园]
金千枝软件,java高级开发工程师,18k-25k,"企业服务,数据服务 不需要融资 150-500人",经验5-10年 大专,“五险一金 下午茶 节日福利”,后端 ,[翠竹]
朴朴,java开发工程师,15k-30k·13薪,"电商,移动互联网 B轮 2000人以上",经验不限 本科,“千万用户，百万日活，高值期权”,Java ,[福田区]
博悦科创,java开发工程师,10k-16k,移动互联网 不需要融资 500-2000人,经验1-3年 本科,"“五险一金,双休,年终奖,周末双休”",Java ,[南山区]
新国都,高级java开发工程师,20k-30k,"金融,硬件 上市公司 2000人以上",经验5-10年 本科,“福利待遇”,分布式 Java Python Shell ,[南山区]
有伴科技,Java工程师,15k-25k·13薪,"移动互联网,教育 B轮 150-500人",经验1-3年 本科,“IP品牌 过亿用户 有爱团队 发展空间”,Java MySQL 后端 ,[科技园]
明源云,Java开发工程师,15k-25k,电商 上市公司 2000人以上,经验3-5年 本科,“发展空间大，综合福利好， 团队氛围好”,后端 Java ,[大冲]
深圳市先进数通融安信息技术,java开发工程师,13k-20k,"金融,企业服务 不需要融资 500-2000人",经验3-5年 本科,“13薪+领先的薪酬水平!”,金融 ,[福田区]
明源云,java工程师,15k-25k·14薪,电商 上市公司 2000人以上,经验3-5年 本科,“高端技术、敏捷开发、扁平管理、牛人多”,云计算 大数据 Java ,[科技园]
联龙博通,java开发工程师,10k-16k·13薪,"移动互联网,电商 D轮及以上 2000人以上",经验1-3年 本科,“平台好，发展空间大”,Java ,[南山区]
深圳微工谷科技有限公司,java开发工程师,12k-18k,软件开发 未融资 150-500人,经验3-5年 本科,“5天7小时工作制，周末双休”,移动互联网 信息安全 Java ,[罗湖区]
合生科技,java开发工程师,15k-20k,"移动互联网,企业服务 未融资 50-150人",经验3-5年 大专,“双休，五险一金”,云计算 信息安全 ,[福田区]
金证睿服,java开发工程师,10k-20k,金融 上市公司 2000人以上,经验3-5年 本科,“优秀团队”,后端 分布式 中间件 ,[福田区]
中科卫云,java开发工程师,16k-20k·13薪,其他 未融资 150-500人,经验3-5年 本科,“大牛多，发展好”,Java ,[罗湖区]
易成通达,java开发工程师,13k-20k,"软件开发,区块链 未融资 50-150人",经验3-5年 本科,“双休，下午茶，全勤奖，绩效奖，团建活动，氛围好”,大数据 信息安全 Java ,[南山区]
评师教育,java开发工程师,22k-32k,移动互联网 B轮 50-150人,经验3-5年 本科,“大厂、国产化、福利好、背书强健”,云计算 docker Java 中间件 ,[龙岗区]
评师教育,java高级开发工程师,22k-32k,移动互联网 B轮 50-150人,经验3-5年 本科,“大厂、国产化、福利好、背书强健”,大数据 Java 云计算 ,[龙岗区]
华云中盛,java开发工程师,16k-25k,"数据服务,移动互联网 不需要融资 500-2000人",经验5-10年 大专,“技术大牛、专业培训、晋升明确”,云计算 移动互联网 Java 后端 分布式 ,[科技园]
微众信科,高级JAVA开发工程师,15k-30k,"金融,数据服务 D轮及以上 150-500人",经验5-10年 本科,“晋升空间”,大数据 后端 ,[南山区]
MATRIX TECH,JAVA开发工程师,18k-30k,"金融,区块链 B轮 50-150人",经验3-5年 本科,“大咖云集；弹性工作；”,移动互联网 金融 Java 后端 ,[大冲]
华云中盛,java开发工程师,16k-25k,"数据服务,移动互联网 不需要融资 500-2000人",经验5-10年 大专,“技术大牛、专业培训、晋升明确”,云计算 移动互联网 Java 后端 分布式 ,[科技园]
微众信科,高级JAVA开发工程师,15k-30k,"金融,数据服务 D轮及以上 150-500人",经验5-10年 本科,“晋升空间”,大数据 后端 ,[南山区]
MATRIX TECH,JAVA开发工程师,18k-30k,"金融,区块链 B轮 50-150人",经验3-5年 本科,“大咖云集；弹性工作；”,移动互联网 金融 Java 后端 ,[大冲]
云路信息,java开发工程师,15k-25k·13薪,"物流丨运输,软件开发 不需要融资 150-500人",经验3-5年 大专,“五险一金/周末双休/年终奖金”,,[科技园]
易立德,java开发工程师,15k-25k,软件开发 不需要融资 500-2000人,经验3-5年 本科,“平台大，福利好，领导nice”,Java 分布式 J2EE ,[坂田]
友点科技,java开发工程师,12k-24k,"移动互联网,硬件 不需要融资 15-50人",经验3-5年 大专,“双休，五险一金”,后端 ,[新洲]
来电科技,Java开发工程师,14k-20k,"移动互联网,消费生活 B轮 2000人以上",经验3-5年 本科,“高并发场景 大牛团队 周末双休”,本地生活 后端 服务器端 分布式 ,[南山区]
来电科技,高级java开发工程师,20k-30k,"移动互联网,消费生活 B轮 2000人以上",经验5-10年 本科,"“周末双休,行业独角兽,大牛团队”",本地生活 移动互联网 Node.js MySQL ,[南山区]
BLUE,Java开发工程师,15k-25k,"消费生活,移动互联网 D轮及以上 500-2000人",经验不限 本科,“期权，产品把控，东南亚市场”,新零售 后端 分布式 J2EE ,[南山区]
维恩贝特,java开发工程师,10k-18k,电商 上市公司 500-2000人,经验3-5年 本科,"“年度调薪,年终奖,晋升空间,年度旅游”",后端 Java ,[福田区]
