公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
续科天下,前端工程师,12k-24k,"移动互联网,金融 A轮 15-50人",经验不限 本科,“扁平化管理，全球资源共享”,Node.js React 前端开发 ,[朝阳区]
神策数据,前端工程师,20k-40k,数据服务 C轮 500-2000人,经验3-5年 本科,"“大数据,数据可视化,技术大牛”",大数据 Javascript ,[中关村]
微创软件,前端开发工程师,17k-18k·13薪,"企业服务,移动互联网 不需要融资 2000人以上",经验3-5年 本科,“完整晋升机制，转正机会”,Vue React HTML5 Javascript ,[昌平区]
美图公司,前端开发工程师,18k-30k,硬件 上市公司 2000人以上,经验1-3年 本科,“五险一金、绩效奖金，商保，交通补，饭补”,前端开发 HTML CSS ,[五道口]
泛华金融控股集团,前端开发工程师,12k-20k,金融 上市公司 500-2000人,经验3-5年 本科,"“上市公司,薪酬福利,带薪年假,六险一金”",Javascript HTML5 移动端 前端开发 ,[呼家楼]
字节跳动,前端开发实习生,5k-10k,文娱丨内容 C轮 2000人以上,经验不限 本科,“弹性工作，免费三餐，租房补贴，休闲下午茶”,web前端 ,[海淀区]
字节跳动,前端开发实习生,4k-8k,文娱丨内容 C轮 2000人以上,经验不限 本科,“弹性工作，免费三餐，租房补贴，扁平管理，过亿用户，职业大牛，团队氛围好”,Web前端 ,[海淀区]
映客,前端开发实习生,3k-4k,文娱丨内容 上市公司 500-2000人,经验应届毕业生 本科,“周末双休，专业培训团队”,前端开发 Web前端 Javascript HTML5 ,[朝阳区]
小冰,前端开发工程师,15k-30k·14薪,人工智能 A轮 50-150人,经验1-3年 本科,“AI创业团队，广阔发展空间”,前端开发 ,[海淀区]
格蒂电力,前端开发工程师,10k-20k,企业服务 未融资 500-2000人,经验3-5年 本科,“vue css3 h5 nodejs”,HTML5 Javascript ,[立水桥]
格蒂电力,前端开发工程师,10k-20k,企业服务 未融资 500-2000人,经验3-5年 本科,“上市公司，福利待遇优厚，职业发展空间广阔”,前端开发 HTML ,[亦庄]
凌志软件,前端开发工程师,12k-15k·13薪,金融 上市公司 2000人以上,经验3-5年 本科,“上市公司，年底双薪，国休不补班，周末双休”,金融 移动端 ,[亚运村]
轩辕传媒,前端开发工程师,15k-25k,"企业服务,广告营销 不需要融资 150-500人",经验3-5年 本科,“员工旅游、节日福利”,前端开发 Vue ,[甘露园]
印象笔记,前端开发工程师,20k-35k,"移动互联网,企业服务 A轮 50-150人",经验3-5年 本科,"“竞争力薪酬,成长空间,独角兽,团队氛围好”",Web前端 ,[朝阳区]
贝壳,前端工程师,30k-50k,房产家居 D轮及以上 2000人以上,经验3-5年 本科,“免费三餐，带薪年假，晋升空间，管理扁平”,前端开发 ,[西二旗]
贝壳,前端工程师,30k-50k,房产家居 D轮及以上 2000人以上,经验3-5年 本科,“免费三餐，带薪年假，晋升空间，管理扁平”,前端开发 ,[西二旗]
中研,前端开发工程师,11k-15k·13薪,"企业服务,人工智能 未融资 少于15人",经验1-3年 本科,“高项目提成、浮动涨薪、五险一金”,Web前端 React Vue jQuery ,[海淀区]
