公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
驰亚智能科技,.NET Winform软件工程师,9k-18k,"移动互联网,消费生活 不需要融资 50-150人",经验1-3年 不限,“一年多次调薪，高提成，客户粘性高”,C#/.NET ,[淞南]
驰亚智能科技,上位机软件工程师,9k-18k,"移动互联网,消费生活 不需要融资 50-150人",经验1-3年 不限,"“实体平台,关键岗位,股票期权,大牛带领”",Winform C#/.NET ,[淞南]
寿盈网络,嵌入式软件工程师,15k-20k·13薪,"信息安全,软件开发 未融资 50-150人",经验1-3年 本科,“嵌入式”,嵌入式 ,[徐汇区]
仔文软件,软件工程师-前端,15k-20k·13薪,"教育,物联网 未融资 少于15人",经验5-10年 本科,“核心成员”,云计算 大数据 前端开发 Vue Node.js Javascript ,[浦东新区]
心动网络,U3D游戏客户端开发工程师,20k-40k,"移动互联网,游戏 上市公司 500-2000人",经验3-5年 本科,“免费三餐，年终奖金等等”,游戏 C/C++ Unity3d ,[闸北区]
心动网络,前端开发工程师-U3D,20k-25k,"移动互联网,游戏 上市公司 500-2000人",经验3-5年 本科,“核心项目”,Unity3d ,[闸北区]
上海噗啾,游戏研发工程师,22k-30k,游戏 不需要融资 15-50人,经验5-10年 本科,“发展前景好 团队凝聚力高”,游戏 C/C++ 前端开发 移动端 ,[城隍庙]
初见科技,高级客户端开发,22k-28k,游戏 C轮 150-500人,经验3-5年 本科,"“餐补,全勤奖，”",Unity3d ,[南码头]
友塔游戏,技术美术工程师,9k-18k,游戏 不需要融资 500-2000人,经验应届毕业生 本科,“免费工作餐 带薪年假”,游戏 ,[虹桥]
蝶威智能,量化策略实习生,8k-10k,金融 不需要融资 少于15人,经验应届毕业生 本科,"“量化交易,无风险套利,高频策略”",基金 股票 期货 ,[浦东新区]
上海中软华腾软件系统有限公司,.net,15k-20k,"企业服务,金融 上市公司 2000人以上",经验3-5年 本科,“五险一金，周末双休”,C#/.NET ,[闵行区]
虹品信息,高级java开发工程师,17k-25k·13薪,"软件开发,VR丨AR 未融资 15-50人",经验5-10年 本科,“带薪年假、年终奖、免费零食、咖啡”,汽车 Java ,[城隍庙]
富璟科技,RPA初级开发工程师（5人广州深圳上海均可）,6k-12k,"信息安全,数据服务 不需要融资 50-150人",经验1-3年 本科,“双休 年底奖金 年度出游 体检”,工具软件 移动互联网 企业软件 软件开发 ,[闵行区]
富璟科技,机器人自动化开发工程师（RPA）,6k-12k,"信息安全,数据服务 不需要融资 50-150人",经验1-3年 本科,“双休 年底奖金 年度出游 体检”,移动互联网 企业服务 软件开发 ERP OA Java ,[闵行区]
上海镱可思多媒体科技有限公司,u3d开发工程师,12k-16k,"文娱丨内容,企业服务 不需要融资 15-50人",经验1-3年 本科,“发展前景好，团队凝聚力强，公司福利优”,弹性工作 扁平管理 技能培训 年底双薪 ,[新华路]
网易,游戏AI算法专家,60k-90k,电商 上市公司 2000人以上,经验3-5年 硕士,“高大上平台 竞争力薪资”,人工智能 算法 ,[虹梅路]
勤润信息,软件开发工程师,8k-10k,软件开发 不需要融资 少于15人,经验1-3年 大专,“服务民生食品行业，工作不受经济周期影响！”,企业服务 移动互联网 ,[徐汇区]
触宝,U3D游戏开发工程师,15k-25k,"移动互联网,数据服务 上市公司 500-2000人",经验1-3年 本科,“上市公司 福利多多”,移动端 Unity3d ,[闵行区]
边锋,u3d主程,20k-40k,"移动互联网,游戏 不需要融资 2000人以上",经验5-10年 本科,“六险二金/餐补车补”,游戏 移动端 ,[浦东新区]
上海席昌,测试开发工程师,23k-45k·16薪,移动互联网 未融资 150-500人,经验5-10年 本科,“组内技术背景强，薪资福利待遇优厚”,自动化测试 测试开发 Selenium Web测试 ,[黄浦区]
悠星网络,unity客户端主程,35k-45k·14薪,"游戏,移动互联网 不需要融资 150-500人",经验5-10年 本科,“五险一金、团队优秀”,游戏 Unity3d ,[田林]
逗屋网络,客户端开发工程师,10k-15k,游戏 B轮 50-150人,经验1-3年 本科,“优秀的国内研发团队和原创项目”,游戏 C# ,[静安区]
逗屋网络,u3d客户端,10k-15k,游戏 B轮 50-150人,经验1-3年 本科,"“超棒的项目,良好的氛围”",游戏 Unity3d ,[静安区]
网易,资深技术策划（Technical Designer）,25k-50k·16薪,电商 上市公司 2000人以上,经验不限 本科,“16薪”,游戏策划 ,[徐泾]
赫曼德,ue4开发工程师,15k-30k,消费生活 / /,经验3-5年 本科,“带薪年假，管理规范，定期体检，公司规模大”,C/C++ ,[杨浦区]
赫曼德,BIM开发工程师,20k-30k,消费生活 / /,经验3-5年 本科,“与团队技术大牛面对面沟通”,HTML5 ,[杨浦区]
浩美科技,.NET开发工程师,8k-15k,电商 不需要融资 15-50人,经验1-3年 大专,“年底双薪，年终奖，定期体检，员工旅游”,电商 新零售 .NET C# 全栈 后端 ,[张江]
立春教育,前端开发工程师,8k-10k,"教育,软件开发 未融资 15-50人",经验不限 大专,“机会多”,React 前端开发 Web前端 Node.js ,[闵行区]
一嗨租车,.net开发实习生（21届毕业）,3k-5k,电商 上市公司 2000人以上,经验应届毕业生 本科,“技术氛围浓郁，领导好，大牛多”,后端 C#/.NET ,[长风公园]
一嗨租车,.net开发（实习生）,4k-5k,电商 上市公司 2000人以上,经验应届毕业生 本科,“技术氛围浓郁，领导好，大牛多”,C#/.NET ,[长风公园]
微软（中国）有限公司,微软软件工程师（苏州Sharepoint前端）,20k-40k·13薪,"移动互联网,数据服务 上市公司 2000人以上",经验3-5年 本科,“弹性工作，工作与生活平衡，无限量零食下午茶”,前端开发 Web前端 Javascript React ,[闵行区]
EA,技术美术,20k-40k,"移动互联网,游戏 上市公司 150-500人",经验不限 不限,“国际化团队 加班少 项目好 福利好”,游戏 移动互联网 IT支持 ,[南京西路]
EA,软件开发工程师,30k-50k,"移动互联网,游戏 上市公司 150-500人",经验3-5年 不限,“国际化团队 3A项目 福利好 不加班”,游戏 移动互联网 后端 Java ,[南京西路]
叠纸游戏,技术美术（效果向） (MJ000313),25k-50k·16薪,游戏 B轮 500-2000人,经验3-5年 本科,“发展空间大”,游戏 ,[浦东新区]
NotionBase,unity3d,8k-15k,"企业服务,广告营销 不需要融资 15-50人",经验1-3年 本科,“自主研发 年轻团队 极客精神”,广告营销 游戏 移动端 ,[岳阳]
摩卜科技,unity3d开发工程师,15k-30k,"移动互联网,游戏 不需要融资 15-50人",经验1-3年 本科,“宽松的工作氛围和丰厚的奖金计划”,移动端 Android iOS C/C++ ,[浦东新区]
摩卜科技,高级unity3d开发工程师,18k-35k,"移动互联网,游戏 不需要融资 15-50人",经验3-5年 本科,“良好的工作氛围，丰厚的奖金计划”,游戏 移动端 Android iOS Unity3d ,[浦东新区]
上海葡萄城,.net开发工程师,10k-20k,"移动互联网,企业服务 不需要融资 150-500人",经验1-3年 本科,“带薪年假、年度体检、薪资福利好、弹性工作”,C#/.NET ASP ,[金桥]
CLPS,.net开发工程师,17k-30k,"数据服务,金融 未融资 500-2000人",经验3-5年 本科,“六险一金、10天带薪年假”,.NET C# ,[浦东新区]
明日世界,游戏H5开发工程师,5k-10k,游戏 未融资 15-50人,经验1-3年 本科,“H5游戏开发”,游戏 ,[甘泉路]
泛微,测试工程师,10k-16k,"移动互联网,企业服务 上市公司 2000人以上",经验1-3年 本科,“五险一金 包三餐 下午茶 员工旅游”,测试 ,[浦江]
洵野投资管理,量化交易平台开发工程师,13k-18k,金融 不需要融资 15-50人,经验1-3年 本科,“提供高标准福利待遇及就业发展前景。”,Python 软件开发 数据抓取 ,[杨浦区]
溟岛工作室,Unity客户端主程序,15k-25k·13薪,游戏 天使轮 少于15人,经验5-10年 本科,“国际团队。上班时间10:00-17:00。不加班。”,游戏 Unity3d Android iOS ,[黄浦区]
正雅齿科,.net高级开发工程师,15k-25k,医疗丨健康 C轮 500-2000人,经验5-10年 本科,“行业发展好 领导好 团队氛围好”,医疗健康 ,[张江]
